source_index,x,y,z,before_class,after_class,before_instance,after_instance,fusion_score,after_step05_type
4387158,6.085935551565778,-1.7809849565337748,0.037598636327477473,4,3,0,40,0.5,0
4387159,6.0875874956344145,-1.77856439615052,0.040240554979318124,4,3,0,40,0.5,0
4387160,6.089112951784609,-1.773453277768935,0.03781895738619865,4,3,0,40,0.5,0
4387161,6.088933089124042,-1.7743395538856919,0.038941349357410976,4,3,0,40,0.5,0
4387162,6.087183813270691,-1.7801091993865623,0.03879434319962759,4,3,0,40,0.5,0
4387163,6.088216786270841,-1.7767999749113514,0.04068118347420514,4,3,0,40,0.5,0
4387164,6.08819094359929,-1.777694123140009,0.0408058262384056,4,3,0,40,0.5,0
4387165,6.0882548012490405,-1.7785079969549904,0.04042933950156258,4,3,0,40,0.5,0
4387166,6.0878213082261405,-1.779035009071832,0.03995269699587605,4,3,0,40,0.5,0
4387167,6.089007170671346,-1.7741142957816591,0.03866444530863603,4,3,0,40,0.5,0
4387178,6.089127673357053,-1.774792903292356,0.03941375230218225,4,3,0,40,0.5,0
4387179,6.089094676407311,-1.7768121627885678,0.04041068085962396,4,3,0,40,0.5,0
4387180,6.090146756650439,-1.7731252306394154,0.037467112101737206,4,3,0,40,0.5,0
4387183,6.088182495437453,-1.7797613493368338,0.039359572832619844,4,3,0,40,0.5,0
4387184,6.088172731224441,-1.780527697594143,0.03827612588021047,4,3,0,40,0.5,0
4387185,6.089025815896359,-1.7760057004470207,0.04018039853338358,4,3,0,40,0.5,0
4387186,6.089481251272481,-1.775600438794582,0.03995488068857937,4,3,0,40,0.5,0
4387187,6.090043157288679,-1.773478804212765,0.03796748075243629,4,3,0,40,0.5,0
4387192,6.087987222844342,-1.7801090942014008,0.03886299346925108,4,3,0,40,0.5,0
4387193,6.089925383542418,-1.7756101489265048,0.039953753779462156,4,3,0,40,0.5,0
4387194,6.0892607205305485,-1.7779578268739922,0.04044625926952661,4,3,0,40,0.5,0
4387195,6.090241944018436,-1.773772949983346,0.03844667615999721,4,3,0,40,0.5,0
4387201,6.089059470871688,-1.7789622150460063,0.04016007840641963,4,3,0,40,0.5,0
4387204,6.089258695118458,-1.7802191201473596,0.038848046754863856,4,3,0,40,0.5,0
4387205,6.0889866972085755,-1.7805112111802148,0.0383619841792366,4,3,0,40,0.5,0
4387206,6.0901182503753155,-1.7748050857289606,0.039506564901122226,4,3,0,40,0.5,0
4387207,6.089548857567996,-1.7790592737471072,0.0399696638447915,4,3,0,40,0.5,0
4387208,6.089214021714681,-1.7797856430287053,0.03946482571244664,4,3,0,40,0.5,0
4387209,6.090443203010992,-1.7742368940747355,0.03907746380089239,4,3,0,40,0.5,0
4387212,6.0903123959246015,-1.775879800609346,0.04007175786697946,4,3,0,40,0.5,0
4387213,6.090323939373464,-1.7765994693241194,0.040235605236963456,4,3,0,40,0.5,0
4387214,6.091241398548563,-1.7731523765720267,0.03759720753436631,4,3,0,40,0.5,0
4387215,6.091177843077229,-1.7735943691549279,0.038360675334621244,4,3,0,40,0.5,0
4387220,6.090279950829651,-1.7775925795612417,0.04028927247510894,4,3,0,40,0.5,0
4387221,6.090236953991067,-1.7786055711540603,0.04005635854537898,4,3,0,40,0.5,0
4387222,6.091369133682169,-1.7740598112281016,0.03909995312289371,4,3,0,40,0.5,0
4387226,6.090111033094674,-1.7789718857334933,0.03990254070154264,4,3,0,40,0.5,0
4387227,6.091601857731567,-1.7733561229503587,0.03791842843932182,4,3,0,40,0.5,0
4387230,6.089966855488375,-1.7802621966447265,0.03875553271449746,4,3,0,40,0.5,0
4387231,6.0910802487823075,-1.7749209458243138,0.039783676001070134,4,3,0,40,0.5,0
4387232,6.091122650597755,-1.7766842054928615,0.040234263371507324,4,3,0,40,0.5,0
4387233,6.090017227113726,-1.7796591297620494,0.03947920905978631,4,3,0,40,0.5,0
4387238,6.090302315532629,-1.7805635385311909,0.03824853690940508,4,3,0,40,0.5,0
4387239,6.091192004627897,-1.7776942047491862,0.040188363877768404,4,3,0,40,0.5,0
4387242,6.092029246517106,-1.774261683315666,0.03937511202606794,4,3,0,40,0.5,0
4387247,6.091636271069719,-1.7751262958229759,0.03999816541012299,4,3,0,40,0.5,0
4387248,6.091502822547283,-1.7758278300718275,0.0401380277773727,4,3,0,40,0.5,0
4387249,6.091204077764024,-1.7783451104780983,0.040000429933877354,4,3,0,40,0.5,0
4387250,6.092157300163097,-1.7744723846094244,0.03963656888469143,4,3,0,40,0.5,0
4387254,6.091034988522377,-1.780446538627664,0.038341908208135954,4,3,0,40,0.5,0
4387255,6.092018910615199,-1.7749333200424848,0.03997375662048523,4,3,0,40,0.5,0
4387256,6.092129819427851,-1.7757595082289073,0.040087538853492186,4,3,0,40,0.5,0
4387257,6.091904163319954,-1.776865054603019,0.04016241658531794,4,3,0,40,0.5,0
4387258,6.091798537379391,-1.7777298353159106,0.04006571858273109,4,3,0,40,0.5,0
4387259,6.091611842453153,-1.7782475435331777,0.039951542462433556,4,3,0,40,0.5,0
4387260,6.09126848376843,-1.7790316272782096,0.03969176797480889,4,3,0,40,0.5,0
4387265,6.091758414152546,-1.7786788729703211,0.0397173945392167,4,3,0,40,0.5,0
4387266,6.091147884245624,-1.7796872822078451,0.03926717494860323,4,3,0,40,0.5,0
4387277,6.0914593158555395,-1.7801909142022145,0.03861613596443892,4,3,0,40,0.5,0
4420084,6.248107015716609,-1.6999571491504164,0.03955557465469016,4,3,0,41,1.0,0
4420108,6.24715705427767,-1.6997275789081423,0.03956799614986897,4,3,0,41,1.0,0
4420149,6.246039782832937,-1.6996603714838738,0.039777924453194,4,3,0,41,1.0,0
4420216,6.2441689589198965,-1.699681291996425,0.039581186458898826,4,3,0,41,1.0,0
4420319,6.242050533045601,-1.6979659278471522,0.0383340087595809,3,4,41,0,1.0,0
4420339,6.241331579422659,-1.698006890666832,0.038422730566411226,3,4,41,0,1.0,0
4420368,6.240247818280963,-1.699448019417816,0.03985484641426043,4,3,0,41,1.0,0
4420472,6.236396637195717,-1.6993628770167255,0.03974495664412603,4,3,0,41,1.0,0
4420513,6.234862584711256,-1.6992764801012292,0.03998728845602016,4,3,0,41,1.0,0
4420530,6.23431176829294,-1.6992412040810407,0.04000786466952222,4,3,0,41,1.0,0
4452753,6.049230748978241,-2.356816521881209,0.031148587930154237,4,3,0,87,0.6499999761581421,0
4452768,6.049158528336632,-2.3557062829794138,0.03131693934865355,4,3,0,87,0.6499999761581421,0
4452775,6.049464770411421,-2.354880855118491,0.031362741909306005,4,3,0,87,0.6499999761581421,0
4452782,6.0501606324697885,-2.3566861321786408,0.03158200245063575,4,3,0,87,0.6499999761581421,0
4452790,6.050034185386269,-2.3557585586445775,0.031716331435087175,4,3,0,87,0.6499999761581421,0
4452803,6.0496680163145715,-2.3540222621947615,0.031242603631176178,4,3,0,87,0.6499999761581421,0
4452804,6.050132311701878,-2.3547986275251764,0.03178240914201766,4,3,0,87,0.6499999761581421,0
4452805,6.051052436813975,-2.35680860579103,0.031768747585918314,4,3,0,87,0.6499999761581421,0
4452807,6.048659306257878,-2.3531445373596123,0.03006657155024762,4,3,0,87,0.6499999761581421,0
4452817,6.048133362973413,-2.3528180448849163,0.029452646124207955,4,3,0,87,0.6499999761581421,0
4452819,6.051045167031292,-2.3556057604221285,0.03190426246194282,4,3,0,87,0.6499999761581421,0
4452825,6.047763609762348,-2.352894903047762,0.02815945986319736,4,3,0,87,0.6499999761581421,0
4452826,6.049059603989991,-2.3529164768871142,0.03054465807597012,4,3,0,87,0.6499999761581421,0
4452827,6.051020354566467,-2.35465832865497,0.03198769151222533,4,3,0,87,0.6499999761581421,0
4452828,6.0511478470239695,-2.355016588862007,0.03196734443185424,4,3,0,87,0.6499999761581421,0
4452840,6.047944716137943,-2.3519080059893236,0.029529613503515614,4,3,0,87,0.6499999761581421,0
4452841,6.048365475665706,-2.351831890923374,0.03014206503907678,4,3,0,87,0.6499999761581421,0
4452842,6.049669975224076,-2.352442289030461,0.031062829014524316,4,3,0,87,0.6499999761581421,0
4452849,6.047677518081367,-2.3519964807651457,0.02857206343633787,4,3,0,87,0.6499999761581421,0
4452855,6.047701431011214,-2.351802383765238,0.028370479546148394,4,3,0,87,0.6499999761581421,0
4452856,6.049166750156335,-2.3519326274780563,0.030801194800148278,4,3,0,87,0.6499999761581421,0
4452863,6.049373147348689,-2.351712605056119,0.030973871336211236,4,3,0,87,0.6499999761581421,0
4452866,6.05216059973786,-2.3549005741626017,0.031845166883443944,4,3,0,87,0.6499999761581421,0
4452868,6.053168008910635,-2.3568888081165995,0.03147221238477145,4,3,0,87,0.6499999761581421,0
4452875,6.0478314342330135,-2.350833738145875,0.028520543048738557,4,3,0,87,0.6499999761581421,0
4452876,6.047882061368299,-2.35090225267713,0.029391468161645326,4,3,0,87,0.6499999761581421,0
4452882,6.04819291078891,-2.350756039408505,0.030218682549158105,4,3,0,87,0.6499999761581421,0
4452884,6.053055591539323,-2.3559434070577976,0.03152205503945825,4,3,0,87,0.6499999761581421,0
4452894,6.053205518702525,-2.35478477300721,0.03149072462070316,4,3,0,87,0.6499999761581421,0
4452895,6.053810731902708,-2.3568482093645264,0.03116654196219106,4,3,0,87,0.6499999761581421,0
4452902,6.053350920189747,-2.3537331576044043,0.03142496761264498,4,3,0,87,0.6499999761581421,0
4452910,6.048489771332235,-2.349868035897499,0.030246598315439792,4,3,0,87,0.6499999761581421,0
4452919,6.048155405663869,-2.3496924895703164,0.029269533748135936,4,3,0,87,0.6499999761581421,0
4452922,6.053093457178382,-2.3519740282669863,0.03150045821360909,4,3,0,87,0.6499999761581421,0
4452923,6.053939281401313,-2.3558084830586723,0.031105229728488795,4,3,0,87,0.6499999761581421,0
4452924,6.0543381895793935,-2.356868596243736,0.030787447541548767,4,3,0,87,0.6499999761581421,0
4452934,6.047990474583912,-2.3496557400510967,0.02839947654077287,4,3,0,87,0.6499999761581421,0
4452936,6.0538864468468585,-2.3526778738690877,0.03113818516932666,4,3,0,87,0.6499999761581421,0
4452937,6.054123070047874,-2.3537649380315067,0.03100233057535902,4,3,0,87,0.6499999761581421,0
4452938,6.054058722379069,-2.35479077581557,0.03103556392215981,4,3,0,87,0.6499999761581421,0
4452956,6.048035747677675,-2.3487351114580055,0.028399704069534376,4,3,0,87,0.6499999761581421,0
4452957,6.048420753315159,-2.348962820557657,0.0296459778670917,4,3,0,87,0.6499999761581421,0
4452958,6.048636849384651,-2.3489866953224197,0.03007014185573017,4,3,0,87,0.6499999761581421,0
4452959,6.048994517792469,-2.3487329751111026,0.030519374350733326,4,3,0,87,0.6499999761581421,0
4452962,6.0542490329459,-2.352818315555354,0.030915733537116862,4,3,0,87,0.6499999761581421,0
4452963,6.054567841676006,-2.354738686037976,0.030548801170524567,4,3,0,87,0.6499999761581421,0
4452964,6.054344191146095,-2.355649211868326,0.03081249081555722,4,3,0,87,0.6499999761581421,0
4452973,6.054005753652731,-2.3516823026618914,0.03105688783017658,4,3,0,87,0.6499999761581421,0
4452974,6.054595920934526,-2.3538897837506436,0.03058963654495063,4,3,0,87,0.6499999761581421,0
4452984,6.054746087273694,-2.3538019282977984,0.030362804546526637,4,3,0,87,0.6499999761581421,0
4452985,6.054894431208666,-2.356664223741662,0.03009013148258286,4,3,0,87,0.6499999761581421,0
4452997,6.054521575710303,-2.3519493818421164,0.030685606805544927,4,3,0,87,0.6499999761581421,0
4452998,6.054859684190873,-2.3545892959054404,0.030138121440573602,4,3,0,87,0.6499999761581421,0
4452999,6.055028652094468,-2.354816084634928,0.02979715949852252,4,3,0,87,0.6499999761581421,0
4453000,6.054811313476661,-2.3558466439632713,0.030225221492400797,4,3,0,87,0.6499999761581421,0
4453014,6.054817337210891,-2.351808922927246,0.030248438118839358,4,3,0,87,0.6499999761581421,0
4453015,6.0548643265380555,-2.3527274596050973,0.03017772238395746,4,3,0,87,0.6499999761581421,0
4453024,6.0547692990096085,-2.351005842832705,0.03030299184404408,4,3,0,87,0.6499999761581421,0
4453025,6.055188321303152,-2.3526270114028405,0.029575684985661953,4,3,0,87,0.6499999761581421,0
4453034,6.054865006731172,-2.3499820715743596,0.030156095541814004,4,3,0,87,0.6499999761581421,0
4453047,6.055234020246807,-2.3518812037220247,0.029474066848629778,4,3,0,87,0.6499999761581421,0
4453059,6.055297504548707,-2.3498524952432565,0.029354875031807087,4,3,0,87,0.6499999761581421,0
4453060,6.05546887471238,-2.350437866082647,0.028943765301667243,4,3,0,87,0.6499999761581421,0
4453061,6.055323873407385,-2.3508603776482038,0.029276921227807257,4,3,0,87,0.6499999761581421,0
4453084,6.054596526458071,-2.348748950107521,0.030615802265012135,4,3,0,87,0.6499999761581421,0
4453085,6.055527171812577,-2.34941716015567,0.028827742493766594,4,3,0,87,0.6499999761581421,0
4453098,6.054855912210868,-2.348769368723633,0.030194438747042786,4,3,0,87,0.6499999761581421,0
4453099,6.055329920475857,-2.348740718461857,0.029305817993095264,4,3,0,87,0.6499999761581421,0
4453100,6.0555564457842195,-2.3488356399092867,0.02876421010441845,4,3,0,87,0.6499999761581421,0
4453121,6.055221124578697,-2.3479096028946747,0.029566403241540078,4,3,0,87,0.5,0
4453132,6.0549681942435845,-2.347691940791493,0.030038272952239528,4,3,0,87,0.5,0
4785394,3.856803439661798,-2.3093922062873222,0.02588361938247169,3,4,31,0,0.5,5
4785786,3.8566366581765545,-2.3099173141900313,0.02575822177701978,3,4,31,0,0.5,5
6372176,3.15773605348923,-1.3900333332051118,0.028014248061401945,4,3,0,20,0.6499999761581421,0
6372177,3.157692690303066,-1.389224088897394,0.02803439652083238,4,3,0,20,0.6499999761581421,0
6373015,3.157911720653323,-1.390965760218291,0.028030231344319922,4,3,0,20,0.6499999761581421,0
6373016,3.157177732779112,-1.3888070478670087,0.02847658110825558,4,3,0,20,0.6499999761581421,0
6373764,3.157310519775824,-1.3896219413433197,0.028378638085788013,4,3,0,20,0.6499999761581421,0
6374570,3.1574351036202257,-1.3906151758077452,0.028452476536240084,4,3,0,20,0.6499999761581421,0
6376174,3.157510351879563,-1.3918456649252378,0.028758593090215147,4,3,0,20,0.6499999761581421,0
6376175,3.156900493998773,-1.3908381769646465,0.02899484489604668,4,3,0,20,0.6499999761581421,0
6376176,3.156671397257088,-1.3895780483007973,0.02886658407449412,4,3,0,20,0.6499999761581421,0
6376986,3.156342263125482,-1.3885692949445767,0.028896220483279125,4,3,0,20,0.6499999761581421,0
6377795,3.1562668480263243,-1.3907727885182588,0.029356627032440998,4,3,0,20,0.6499999761581421,0
6377796,3.15614108696948,-1.3900857689149397,0.02925444126948959,4,3,0,20,0.6499999761581421,0
6378598,3.158770636551986,-1.3948002875514676,0.026506896999038236,4,3,0,20,0.6499999761581421,0
6378599,3.1569660702153493,-1.3917680985760885,0.029087558636656824,4,3,0,20,0.6499999761581421,0
6378600,3.156041876778391,-1.3889061758141337,0.0290263705811517,4,3,0,20,0.6499999761581421,0
6379420,3.1557371420955493,-1.3882327695283245,0.02901320871321704,4,3,0,20,0.6499999761581421,0
6380207,3.1565033802238007,-1.3916537731866492,0.029230293846224012,4,3,0,20,0.6499999761581421,0
6380208,3.15534865732278,-1.3898354413784686,0.02936733150224039,4,3,0,20,0.6499999761581421,0
6380980,3.1582704612695007,-1.3947507589418817,0.027566608763625308,4,3,0,20,0.6499999761581421,0
6381809,3.155190669346136,-1.3908700344670828,0.02948176928061365,4,3,0,20,0.6499999761581421,0
6381810,3.1552378045123044,-1.389104996625243,0.02921992941524164,4,3,0,20,0.6499999761581421,0
6382627,3.154378007746056,-1.3881409673649978,0.029045268390823088,4,3,0,20,0.6499999761581421,0
6383390,3.1551987826616195,-1.39164507999575,0.029301174335265516,4,3,0,20,0.6499999761581421,0
6384146,3.1540023323047066,-1.3897310065679103,0.029334166676601242,4,3,0,20,0.6499999761581421,0
6384972,3.1550958506591424,-1.3925581592865748,0.029121182486987127,4,3,0,20,0.6499999761581421,0
6384973,3.154293673133399,-1.3909179485751149,0.029297119276839555,4,3,0,20,0.6499999761581421,0
6384974,3.1541058453297763,-1.3887711321215486,0.02912434653694898,4,3,0,20,0.6499999761581421,0
6385738,3.153608305649776,-1.3904009036591038,0.02905612667589933,4,3,0,20,0.6499999761581421,0
6385739,3.153318690388182,-1.389691029405736,0.028990213023039967,4,3,0,20,0.6499999761581421,0
6386526,3.154490631625399,-1.3929113601780156,0.029049068412843687,4,3,0,20,0.6499999761581421,0
6386527,3.153521827787113,-1.3889764589976104,0.029006384425571137,4,3,0,20,0.6499999761581421,0
6387284,3.154365912442401,-1.3918431667776496,0.029106478586626926,4,3,0,20,0.6499999761581421,0
6387285,3.152983197675991,-1.3898536968980029,0.02869213462265341,4,3,0,20,0.6499999761581421,0
6388103,3.1538505325686903,-1.3927662527137405,0.028895443385047542,4,3,0,20,0.6499999761581421,0
6388104,3.153835157637508,-1.391942445248368,0.028917724489061734,4,3,0,20,0.6499999761581421,0
6388105,3.152817083550031,-1.3888118931852071,0.028601474679160056,4,3,0,20,0.6499999761581421,0
6388912,3.1524330987855764,-1.3897355358772396,0.02816751843603369,4,3,0,20,0.6499999761581421,0
6390465,3.1520048116317705,-1.3899673345034331,0.027561556662498314,4,3,0,20,0.6499999761581421,0
6390466,3.1522929848372914,-1.388569752409353,0.028077215070948104,4,3,0,20,0.6499999761581421,0
6390467,3.1519898322159676,-1.3876658577780272,0.02754324646043868,4,3,0,20,0.6499999761581421,0
6392111,3.1520286020568538,-1.386757350868042,0.027521365777874375,4,3,0,20,0.6499999761581421,0
6392890,3.151946010511975,-1.388835047975674,0.027566657974012566,4,3,0,20,0.6499999761581421,0
6392891,3.1513400669500586,-1.3876298413812487,0.026399470723643098,4,3,0,20,0.6499999761581421,0
6393679,3.1514400320038334,-1.3888108345328265,0.0266180765072061,4,3,0,20,0.6499999761581421,0
6393680,3.151957332285552,-1.3857026569857225,0.02740513311844677,4,3,0,20,0.5,0
6394499,3.151372135197022,-1.3869269950381828,0.026408063055617624,4,3,0,20,0.6499999761581421,0
6395308,3.1512518635202973,-1.3879609964602628,0.025451399096284508,4,3,0,20,0.6499999761581421,0
6396095,3.1512220540278317,-1.3867301654909951,0.025556675370735242,4,3,0,20,0.6499999761581421,0
6396096,3.1513181059294446,-1.385966912941804,0.026291758782970853,4,3,0,20,0.5,0
6396856,3.1512495195958214,-1.3887308489249603,0.025520309448784605,4,3,0,20,0.6499999761581421,0
6398548,3.151322104251585,-1.3897836254450024,0.024523219870988607,4,3,0,20,0.6499999761581421,0
6399299,3.1513254923833314,-1.3889051366572784,0.024449866436013136,4,3,0,20,0.6499999761581421,0
6399300,3.151300175898908,-1.3876741198004405,0.02445336343639598,4,3,0,20,0.6499999761581421,0
6399301,3.1513101314526932,-1.3869895725018035,0.024652806630983987,4,3,0,20,0.6499999761581421,0
6399302,3.151211974802571,-1.385982309873218,0.025502984037877312,4,3,0,20,0.5,0
6400081,3.151293646978367,-1.385803896796997,0.024726937397553883,4,3,0,20,0.5,0
6400904,3.150810942041877,-1.388071137112454,0.0237709298586977,4,3,0,20,0.5,0
6400906,3.1514279880355076,-1.3817400454092308,0.02649666173438355,4,3,0,20,0.5,0
6400907,3.1514210227646657,-1.3806794797466182,0.026358369257247494,4,3,0,20,0.5,0
6401689,3.1509099328911034,-1.38886041437484,0.023589903863027936,4,3,0,20,0.5,0
6401690,3.1506214925085274,-1.3877390194985342,0.023814655927697922,4,3,0,20,0.5,0
6402484,3.151291630899972,-1.389566403577993,0.023508778337263142,4,3,0,20,0.5,0
6403235,3.1517077982491695,-1.390200457011833,0.022849416088469958,4,3,0,20,0.5,0
6403237,3.1511820754732787,-1.3807941882458057,0.02542789447094053,4,3,0,20,0.5,0
6404063,3.1511663610288942,-1.3817373051544173,0.025577664723961543,4,3,0,20,0.5,0
6404815,3.1510886965089346,-1.389977422304492,0.022454475398062605,4,3,0,20,0.5,0
6404817,3.1503723131526034,-1.386841632292314,0.024051018114149135,4,3,0,20,0.6499999761581421,0
6405606,3.1505307188121554,-1.3868997992332965,0.023938703937549884,4,3,0,20,0.6499999761581421,0
6405607,3.1509063125836625,-1.386468165121892,0.023769637641184144,4,3,0,20,0.5,0
6405608,3.151312259535443,-1.3807204733964316,0.02487702671590737,4,3,0,20,0.5,0
6407168,3.1505027527247034,-1.386108921977655,0.023954988637736138,4,3,0,20,0.5,0
6407169,3.1509492289191168,-1.3858024795176214,0.02365257823558238,4,3,0,20,0.5,0
6410344,3.1504625478280155,-1.3847309782252766,0.023826237491702547,4,3,0,20,0.5,0
6410345,3.1509231949067926,-1.384946853994248,0.02355058899330613,4,3,0,20,0.5,0
6413482,3.150237247567289,-1.3835987365825648,0.02369186349739484,4,3,0,20,0.5,0
6413483,3.151110875704699,-1.383645846386818,0.0231869435422069,4,3,0,20,0.5,0
6415781,3.149652714337906,-1.3826971678127866,0.023884192976084177,4,3,0,20,0.5,0
6415782,3.1501328945095546,-1.382824281813663,0.02357864171440003,4,3,0,20,0.5,0
6415783,3.1508935790885246,-1.382791847606375,0.023143081539356854,4,3,0,20,0.5,0
6416607,3.151395190593523,-1.3827285791850548,0.022929688527230895,4,3,0,20,0.5,0
6418182,3.1508145518489097,-1.3821337602698773,0.02307187664680809,4,3,0,20,0.5,0
6418949,3.151680710695879,-1.3814549591640772,0.022667079439622886,4,3,0,20,0.5,0
6419767,3.1502550760938783,-1.3817477692644595,0.02327637658060939,4,3,0,20,0.5,0
6419768,3.151189191249973,-1.3816983757634003,0.02285399280033719,4,3,0,20,0.5,0
6422115,3.1499533853627337,-1.3807827384782576,0.023229392912321914,4,3,0,20,0.5,0
6422116,3.151399845774539,-1.380920482074452,0.022655227203903137,4,3,0,20,0.5,0
6422117,3.1517588080660026,-1.380700421114848,0.02253341822291611,4,3,0,20,0.5,0
6422896,3.1503799306154723,-1.3806443964147648,0.022969347607130354,4,3,0,20,0.5,0
6424443,3.149689904450698,-1.3801451926250219,0.023218102701813424,4,3,0,20,0.5,0
6425215,3.1501784546144775,-1.3796605733019969,0.022841676931010343,4,3,0,20,0.5,0
6426032,3.151076820547142,-1.3796781786684202,0.022530498649691456,4,3,0,20,0.5,0
6426033,3.1516806465267173,-1.379714625326916,0.022390640162098838,4,3,0,20,0.5,0
6426806,3.1509705377477033,-1.3790084751723302,0.022445841644185345,4,3,0,20,0.5,0
6429169,3.1501816864068113,-1.3789015843789252,0.02268292976406716,4,3,0,20,0.5,0
7421304,2.5692707140409525,-1.382650221680272,0.02357010807317783,4,3,0,6,0.5,0
7423157,2.5682463163742524,-1.3832625013322757,0.02318932521410308,4,3,0,6,0.5,0
7423548,2.56806167252777,-1.3864961062905958,0.02377302866567077,4,3,0,6,0.5,0
7423890,2.5675686666907334,-1.3856633467518789,0.023381936128368183,4,3,0,6,0.5,0
7424277,2.5678378014892846,-1.3877340780628604,0.023798305944259322,4,3,0,6,0.5,0
7424651,2.5676524961170797,-1.3867544464881056,0.023561774511413974,4,3,0,6,0.5,0
7425011,2.5676625835093247,-1.387467101347491,0.023653666435639792,4,3,0,6,0.5,0
7479527,2.558942157751764,-1.385951248967027,0.02402528504877873,4,3,0,6,0.5,0
7479528,2.5589183731602416,-1.3869177568793343,0.02437959738676263,4,3,0,6,0.5,0
7480311,2.5590281490955094,-1.3849309402047123,0.023683877208695817,4,3,0,6,0.5,0
7568511,2.464322632002556,-1.3877403320461328,0.025220646718959155,4,3,0,3,0.5,0
7568513,2.464333928108468,-1.3849851196306244,0.024744273630662526,4,3,0,3,0.5,0
7568857,2.4643756485640878,-1.3867399993968363,0.02508298648007653,4,3,0,3,0.5,0
7569206,2.464014453185791,-1.38589297230704,0.024763735449129243,4,3,0,3,0.5,0
7569568,2.4637334494257184,-1.387669150254939,0.024886342151788164,4,3,0,3,0.5,0
7569569,2.4639004584198085,-1.3868507915622912,0.024845955971643935,4,3,0,3,0.5,0
7569570,2.463247393692267,-1.384878371199895,0.024240410488231043,4,3,0,3,0.5,0
7569918,2.464244287289481,-1.3937355793163482,0.023438497211486067,4,3,0,3,0.5,0
7569920,2.4643180328237184,-1.3890642704721765,0.025356081113976872,4,3,0,3,0.6499999761581421,0
7569921,2.463566631772402,-1.3892457221300918,0.025020863893939073,4,3,0,3,0.6499999761581421,0
7569922,2.463207440805379,-1.3858268978901802,0.02437448219015985,4,3,0,3,0.5,0
7570259,2.4642957334566153,-1.3929150135488442,0.024239190467343734,4,3,0,3,0.6499999761581421,0
7570260,2.4645084577283285,-1.3908263617693388,0.025188901847813888,4,3,0,3,0.6499999761581421,0
7570261,2.4642767370512795,-1.3899305264976367,0.02526245728749108,4,3,0,3,0.6499999761581421,0
7570262,2.46363599513624,-1.3894226272500734,0.02503476383017162,4,3,0,3,0.6499999761581421,0
7570581,2.4640887354075636,-1.3918854512126142,0.02470890203857,4,3,0,3,0.6499999761581421,0
7570582,2.4631629517421034,-1.3878572761833885,0.02461812862239944,4,3,0,3,0.5,0
7570583,2.4631327945694514,-1.3869370220857433,0.02447089061864216,4,3,0,3,0.5,0
7570936,2.463745604231687,-1.3931387718575552,0.023871166225229425,4,3,0,3,0.5,0
7570937,2.4637816252990214,-1.3908006095401186,0.02486230575089006,4,3,0,3,0.6499999761581421,0
7570938,2.463448596682646,-1.3898804438524153,0.02489045814708371,4,3,0,3,0.6499999761581421,0
7570939,2.4629540834536616,-1.3889025963449488,0.024698173357376757,4,3,0,3,0.6499999761581421,0
7571596,2.4633521457655174,-1.3936760105110568,0.02326011959225946,4,3,0,3,0.5,0
7571597,2.4632086273515172,-1.392623510102064,0.02398538709285005,4,3,0,3,0.6499999761581421,0
7571598,2.4631414749069833,-1.390594188194315,0.02461945108957013,4,3,0,3,0.6499999761581421,0
7571956,2.4629755999569904,-1.393185643635042,0.023547725339650168,4,3,0,3,0.5,0
7571957,2.4630650657691726,-1.391924929198655,0.02443265502284942,4,3,0,3,0.6499999761581421,0
7572937,2.4622739230058457,-1.3933728065752016,0.023158240059684747,4,3,0,3,0.5,0
7572938,2.462206716892558,-1.3928605861217105,0.02344071377917839,4,3,0,3,0.5,0
7586988,2.453462163530137,-1.3885832152032695,0.024722646992711546,4,3,0,3,0.6499999761581421,0
7587323,2.454104545842296,-1.3899669835839714,0.024603645716641434,4,3,0,3,0.6499999761581421,0
7587324,2.453570325902662,-1.3897792326043525,0.024721792155486443,4,3,0,3,0.6499999761581421,0
7587664,2.4539715920057628,-1.390625399170715,0.02449347424839808,4,3,0,3,0.6499999761581421,0
7587665,2.452968116985966,-1.3887317847101912,0.024982087596463885,4,3,0,3,0.6499999761581421,0
7587666,2.453294356505016,-1.3878042311250383,0.024700916274937354,4,3,0,3,0.5,0
7587943,2.4531943051145504,-1.3909253210574977,0.024700593271607084,4,3,0,3,0.6499999761581421,0
7588254,2.4529783023820215,-1.3899521044174479,0.024970476482890615,4,3,0,3,0.6499999761581421,0
7588606,2.453119035854397,-1.3920657802909597,0.02433089517623733,4,3,0,3,0.6499999761581421,0
7588607,2.452636918940772,-1.391138837414482,0.024909877726877777,4,3,0,3,0.6499999761581421,0
7588608,2.4531661908546702,-1.3869457057555716,0.02461095983287235,4,3,0,3,0.5,0
7588926,2.4528997814954296,-1.3923770993527098,0.024271765497594584,4,3,0,3,0.6499999761581421,0
7588927,2.4527356612803355,-1.390419942173354,0.02502711661766794,4,3,0,3,0.6499999761581421,0
7588928,2.4523555219987445,-1.3889309183564793,0.025310574836610387,4,3,0,3,0.6499999761581421,0
7588929,2.4540392519700314,-1.3868268963952346,0.02419892928216657,4,3,0,3,0.5,0
7589246,2.452110864818663,-1.3876625308439072,0.025316227613667745,4,3,0,3,0.5,0
7589568,2.452241879579796,-1.392072795959885,0.02472128499971113,4,3,0,3,0.6499999761581421,0
7589570,2.4522664307011253,-1.390666652609742,0.025221062338163493,4,3,0,3,0.6499999761581421,0
